,total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition
1850,1,5950000.0,59.0,2017-09-12T00:00:00,2,,25.0,36.0,20,,False,False,10.0,2.0,Санкт-Петербург,33166.0,12828.0,2.0,247.0,1.0,160.0,9.0
1851,5,10000000.0,67.6,2018-02-14T00:00:00,3,,5.0,,2,,False,False,,,Санкт-Петербург,22604.0,1369.0,2.0,442.0,2.0,35.0,19.0
1852,20,6590000.0,53.0,2018-11-07T00:00:00,1,2.7,26.0,17.0,21,,False,False,16.0,2.0,Санкт-Петербург,48012.0,15501.0,0.0,,0.0,,
1853,10,3100000.0,38.3,2017-12-12T00:00:00,2,2.7,2.0,27.5,1,,False,False,4.0,,посёлок Песочный,56095.0,25867.0,0.0,,0.0,,14.0
1854,3,6540000.0,60.2,2018-10-14T00:00:00,2,,24.0,55.0,24,,False,False,14.84,,Санкт-Петербург,33606.0,14769.0,0.0,,0.0,,60.0
1855,14,3800000.0,56.0,2015-11-18T00:00:00,2,,6.0,31.0,4,,False,False,10.0,0.0,Отрадное,,,,,,,441.0
1856,15,2350000.0,48.0,2019-03-20T00:00:00,2,,3.0,25.9,1,,False,False,7.4,,посёлок Сосново,,,,,,,
1857,10,2800000.0,55.5,2018-08-29T00:00:00,2,2.5,9.0,30.12,1,False,False,False,8.21,1.0,Отрадное,,,,,,,22.000000000000004
1858,1,2980000.0,58.6,2018-02-16T00:00:00,2,,4.0,31.5,1,,False,False,12.2,2.0,деревня Аро,,,,,,,137.0
1859,7,7232310.0,98.0,2017-09-08T00:00:00,3,,26.0,54.0,16,,False,False,13.0,0.0,посёлок Парголово,53791.0,18006.0,1.0,733.0,3.0,865.0,48.00000000000001
1860,19,3500000.0,45.0,2016-12-05T00:00:00,2,,5.0,29.1,3,,False,False,6.0,1.0,Санкт-Петербург,15070.0,9983.0,1.0,2888.0,1.0,409.0,473.0
1861,6,600000.0,30.0,2017-12-19T00:00:00,1,,3.0,17.0,3,,False,False,6.0,,Сланцы,,,,,,,114.0
1862,11,2350000.0,32.0,2017-07-20T00:00:00,1,2.65,3.0,20.0,1,,False,False,6.0,,поселок Ильичёво,,,,,,,287.0
1863,8,3700000.0,45.6,2016-03-19T00:00:00,2,2.52,5.0,29.0,2,,False,False,6.3,0.0,Санкт-Петербург,41882.0,14386.0,1.0,230.0,0.0,,135.0
1864,11,2400000.0,35.0,2016-05-24T00:00:00,1,,11.0,15.0,3,,False,False,8.0,0.0,Всеволожск,,,,,,,40.0
1865,19,3950000.0,35.6,2018-03-22T00:00:00,1,,10.0,15.8,6,,False,False,8.4,,Санкт-Петербург,15963.0,16970.0,0.0,,0.0,,24.000000000000004
1866,9,1900000.0,33.5,2017-12-20T00:00:00,1,2.6,5.0,17.5,5,,False,False,8.3,,Никольское,,,,,,,318.0
1867,4,8300000.0,72.1,2018-06-12T00:00:00,3,3.0,4.0,44.0,4,,False,False,10.0,,Санкт-Петербург,30889.0,5992.0,1.0,481.0,3.0,605.0,92.0
1868,10,4500000.0,61.0,2019-03-01T00:00:00,3,2.5,5.0,43.0,2,,False,False,16.0,1.0,Красное Село,25609.0,29034.0,0.0,,0.0,,
1869,11,1830000.0,48.0,2016-04-06T00:00:00,2,,9.0,28.0,8,,False,False,8.0,0.0,Тихвин,,,,,,,118.0
1870,12,4750000.0,49.0,2017-09-27T00:00:00,2,,4.0,26.7,1,,False,False,6.8,,Санкт-Петербург,24404.0,4623.0,2.0,739.0,0.0,,60.0
1871,6,5500000.0,59.0,2019-04-16T00:00:00,3,2.5,9.0,39.2,9,,False,False,5.4,,Санкт-Петербург,16755.0,15758.0,0.0,,1.0,930.0,
1872,13,3100000.0,32.0,2019-03-15T00:00:00,1,,4.0,19.0,2,False,False,False,5.0,,Санкт-Петербург,,,,,,,3.0000000000000004
1873,0,2400000.0,41.6,2018-02-01T00:00:00,1,2.7,9.0,18.6,2,,False,False,10.7,2.0,деревня Колтуши,,,,,,,120.0
1874,5,2050000.0,30.0,2017-05-05T00:00:00,1,2.55,5.0,17.0,5,,False,False,5.0,,Выборг,,,,,,,553.0
1875,12,8200000.0,71.6,2019-03-19T00:00:00,3,2.5,12.0,43.3,11,,False,False,8.7,,Санкт-Петербург,30922.0,8294.0,1.0,513.0,1.0,668.0,
1876,12,11490000.0,74.0,2016-08-31T00:00:00,3,2.7,5.0,45.4,5,False,False,False,9.8,1.0,Санкт-Петербург,20717.0,936.0,3.0,333.0,2.0,29.0,469.0
1877,15,5500000.0,57.8,2018-01-12T00:00:00,3,2.5,9.0,39.0,3,,False,False,6.0,,Санкт-Петербург,50524.0,15056.0,0.0,,0.0,,130.0
1878,7,6450000.0,62.0,2017-06-26T00:00:00,3,,14.0,40.0,8,,False,False,8.0,1.0,Санкт-Петербург,15318.0,13859.0,1.0,320.0,0.0,,85.0
1879,10,3753180.0,64.71,2018-12-12T00:00:00,1,,15.0,,9,,False,False,12.2,,посёлок Новогорелово,,,,,,,12.000000000000002
1880,1,24466724.0,151.3,2016-05-12T00:00:00,3,3.1,16.0,92.34,9,,False,False,12.18,0.0,Санкт-Петербург,37407.0,8434.0,1.0,456.0,2.0,454.0,54.0
1881,15,4400000.0,50.3,2018-03-31T00:00:00,2,2.56,9.0,30.4,3,,False,False,7.0,2.0,Санкт-Петербург,13289.0,15881.0,0.0,,2.0,349.0,11.000000000000002
1882,18,9200000.0,79.0,2017-04-20T00:00:00,3,,16.0,45.0,1,,False,False,13.0,0.0,Санкт-Петербург,44132.0,10914.0,0.0,,0.0,,79.0
1883,11,11000000.0,113.3,2017-09-08T00:00:00,4,3.0,24.0,70.0,24,,False,False,9.0,,Санкт-Петербург,12747.0,12998.0,1.0,152.0,1.0,791.0,550.0
1884,10,6300000.0,79.8,2016-02-18T00:00:00,3,2.65,10.0,47.3,1,,False,False,14.9,1.0,Санкт-Петербург,38817.0,12723.0,0.0,,0.0,,937.0
1885,2,13300000.0,79.6,2014-12-09T00:00:00,2,3.0,8.0,42.7,7,,False,False,18.0,,Санкт-Петербург,39393.0,11096.0,1.0,537.0,0.0,,1513.0000000000002
1886,6,5355000.0,71.33,2015-09-20T00:00:00,2,2.7,25.0,26.29,24,False,False,False,25.34,0.0,деревня Кудрово,,,,,,,760.0000000000001
1887,6,3300000.0,33.82,2017-12-02T00:00:00,1,2.65,22.0,15.8,2,,False,False,9.25,1.0,деревня Кудрово,,,,,,,114.0
1888,7,4500000.0,56.6,2016-06-04T00:00:00,3,2.52,5.0,42.0,5,False,False,False,5.2,1.0,Санкт-Петербург,29953.0,8801.0,1.0,376.0,0.0,,123.0
1889,12,4900000.0,62.0,2017-11-29T00:00:00,3,,12.0,41.0,9,,False,False,7.0,1.0,Санкт-Петербург,45992.0,13643.0,1.0,565.0,1.0,1118.0,6.000000000000001
1890,4,3250000.0,33.5,2018-11-09T00:00:00,1,3.0,18.0,17.0,5,,False,False,,2.0,Санкт-Петербург,42611.0,21928.0,0.0,,1.0,648.0,14.0
1891,12,4390000.0,44.0,2018-09-20T00:00:00,2,2.5,5.0,28.0,5,,False,False,5.0,1.0,Санкт-Петербург,11053.0,11382.0,1.0,981.0,1.0,941.0,156.0
1892,8,6215000.0,66.0,2017-08-08T00:00:00,3,3.0,5.0,41.0,2,,False,False,11.0,,Санкт-Петербург,26394.0,5241.0,0.0,,1.0,254.0,366.00000000000006
1893,18,7400000.0,82.5,2017-05-09T00:00:00,3,3.3,7.0,43.0,3,False,False,False,14.0,2.0,Санкт-Петербург,23548.0,3090.0,0.0,,0.0,,251.0
1894,8,2290000.0,45.0,2018-07-13T00:00:00,2,,5.0,30.0,3,,False,False,6.0,,Выборг,,,,,,,
1895,12,9500000.0,130.0,2019-03-27T00:00:00,5,,5.0,90.0,2,,False,False,15.0,,Санкт-Петербург,,,,,,,15.0
1896,0,5000000.0,59.2,2019-04-08T00:00:00,2,,4.0,36.0,3,,False,False,7.6,,Кронштадт,68501.0,50227.0,3.0,16.0,2.0,99.0,
1897,15,3900000.0,74.2,2018-02-07T00:00:00,3,2.7,3.0,47.7,3,,False,False,8.4,,посёлок городского типа Тайцы,,,,,,,170.0
1898,10,3950000.0,41.5,2017-11-10T00:00:00,1,,25.0,17.7,16,,False,False,11.0,1.0,посёлок Парголово,53148.0,19325.0,0.0,,0.0,,74.0
1899,20,3850000.0,31.0,2017-02-14T00:00:00,1,2.5,9.0,15.5,7,,False,False,7.0,0.0,Санкт-Петербург,31681.0,4511.0,2.0,198.0,0.0,,72.0
1900,11,3100000.0,40.7,2018-04-28T00:00:00,1,2.8,16.0,18.8,6,,False,False,10.0,2.0,посёлок Мурино,,,,,,,180.00000000000003
1901,6,2650000.0,31.3,2017-11-22T00:00:00,1,2.5,5.0,17.4,2,,False,False,5.6,,Санкт-Петербург,16784.0,15786.0,1.0,482.0,1.0,969.0,120.0
1902,5,2500000.0,39.0,2015-12-17T00:00:00,1,,4.0,18.0,3,,False,False,9.0,0.0,деревня Малое Верево,,,,,,,279.0
1903,20,7470000.0,70.0,2018-12-17T00:00:00,2,2.65,17.0,40.0,6,,False,False,10.7,,Санкт-Петербург,33960.0,15059.0,0.0,,2.0,839.0,
1904,14,5150000.0,50.0,2018-11-11T00:00:00,2,,3.0,30.0,3,,False,False,6.0,,Пушкин,14619.0,26772.0,1.0,560.0,0.0,,25.0
1905,7,4500000.0,42.2,2017-11-08T00:00:00,2,2.5,7.0,27.0,5,,False,False,6.0,,Санкт-Петербург,43061.0,15565.0,2.0,577.0,0.0,,272.0
1906,13,3490000.0,44.1,2018-04-28T00:00:00,1,,6.0,20.3,1,,False,False,8.7,,посёлок Шушары,17472.0,31582.0,0.0,,0.0,,289.0
1907,6,4490000.0,40.0,2016-10-07T00:00:00,1,,8.0,20.0,3,False,False,False,10.0,2.0,Санкт-Петербург,50819.0,16147.0,0.0,,0.0,,230.0
1908,4,7700000.0,94.7,2016-04-05T00:00:00,4,,2.0,64.6,1,,False,False,9.7,0.0,Пушкин,16666.0,28820.0,2.0,342.0,3.0,435.0,542.0
1909,13,3400000.0,30.9,2017-02-22T00:00:00,1,,5.0,16.9,3,False,False,False,5.5,0.0,Санкт-Петербург,16877.0,11982.0,0.0,,0.0,,76.0
1910,14,10900000.0,116.0,2016-02-09T00:00:00,3,3.2,5.0,77.5,2,,False,False,15.0,,Санкт-Петербург,25291.0,3866.0,1.0,366.0,0.0,,799.0
1911,3,3900000.0,42.5,2019-04-26T00:00:00,1,2.78,25.0,19.5,19,False,False,False,12.5,2.0,Санкт-Петербург,15839.0,14635.0,0.0,,1.0,1036.0,
1912,2,7200000.0,72.5,2018-11-13T00:00:00,4,2.85,6.0,49.7,6,,False,False,9.0,,Санкт-Петербург,19417.0,3826.0,1.0,561.0,1.0,48.0,30.0
1913,7,1300000.0,52.0,2017-06-14T00:00:00,2,,5.0,,1,,False,False,9.0,0.0,деревня Извара,,,,,,,114.0
1914,1,3835000.0,56.2,2018-11-26T00:00:00,3,2.5,5.0,,3,,False,False,,,Санкт-Петербург,13750.0,14828.0,0.0,,0.0,,7.0
1915,13,15000000.0,102.0,2018-10-11T00:00:00,2,,4.0,54.0,4,,False,False,10.0,,Санкт-Петербург,24297.0,4865.0,1.0,178.0,0.0,,
1916,20,12000000.0,128.0,2018-09-11T00:00:00,4,2.8,14.0,63.2,4,,False,False,30.0,,Санкт-Петербург,41570.0,11703.0,1.0,493.0,0.0,,4.0
1917,13,10150000.0,74.0,2017-11-17T00:00:00,2,2.8,35.0,34.4,30,,False,False,13.0,,Санкт-Петербург,18732.0,20444.0,0.0,,3.0,80.0,
1918,19,3400000.0,42.0,2016-05-18T00:00:00,2,,3.0,28.0,2,False,False,False,5.4,1.0,Петергоф,38874.0,31165.0,2.0,242.0,0.0,,48.00000000000001
1919,11,4500000.0,78.0,2019-03-29T00:00:00,3,3.2,5.0,49.5,5,,False,False,15.0,,Петергоф,45897.0,35511.0,0.0,,1.0,640.0,
1920,17,6650000.0,64.0,2017-10-07T00:00:00,2,,21.0,,6,,False,False,,,Санкт-Петербург,10552.0,13063.0,0.0,,0.0,,126.0
1921,11,3250000.0,32.0,2017-06-10T00:00:00,1,2.75,22.0,16.0,11,False,False,False,8.0,2.0,посёлок Мурино,,,,,,,244.0
1922,1,4472000.0,49.35,2017-08-06T00:00:00,2,,13.0,26.13,13,,False,False,8.65,0.0,Санкт-Петербург,29344.0,8046.0,1.0,597.0,1.0,875.0,5.0
1923,11,2490000.0,51.4,2017-06-28T00:00:00,3,,5.0,37.0,4,,False,False,6.0,0.0,Отрадное,,,,,,,61.0
1924,10,4499000.0,36.9,2017-05-05T00:00:00,1,,14.0,21.0,12,,False,False,7.6,0.0,Санкт-Петербург,45767.0,19337.0,0.0,,0.0,,97.0
1925,0,6500000.0,40.8,2019-04-11T00:00:00,1,,23.0,,9,,False,False,,,Санкт-Петербург,51459.0,15468.0,0.0,,1.0,521.0,
1926,9,4390000.0,54.0,2017-09-22T00:00:00,3,2.5,9.0,37.3,1,,False,False,6.6,2.0,Санкт-Петербург,43048.0,15552.0,0.0,,0.0,,110.0
1927,2,6990000.0,66.0,2015-10-21T00:00:00,2,2.7,12.0,36.0,6,,False,False,10.0,0.0,Санкт-Петербург,13839.0,15091.0,0.0,,1.0,140.0,282.0
1928,11,125000000.0,224.5,2017-01-24T00:00:00,4,,4.0,163.5,3,False,False,False,30.0,1.0,Санкт-Петербург,22805.0,2335.0,0.0,,2.0,497.0,174.00000000000003
1929,15,6300000.0,60.0,2017-05-10T00:00:00,2,2.78,17.0,31.2,11,False,False,False,13.9,1.0,Санкт-Петербург,17101.0,17110.0,0.0,,0.0,,55.0
1930,1,9750000.0,66.77,2016-05-13T00:00:00,2,,,,4,,False,False,,0.0,Санкт-Петербург,39886.0,10660.0,1.0,2276.0,3.0,244.0,90.00000000000001
1931,4,6400000.0,71.86,2016-05-04T00:00:00,2,2.8,21.0,36.0,4,False,False,False,15.0,2.0,Санкт-Петербург,34967.0,14640.0,0.0,,1.0,564.0,84.0
1932,9,2850000.0,30.0,2019-02-07T00:00:00,1,2.7,4.0,17.5,2,,False,False,5.5,1.0,Колпино,27219.0,33005.0,0.0,,1.0,572.0,
1933,4,5000456.0,53.4,2018-11-24T00:00:00,2,2.75,15.0,26.9,13,,False,False,,,посёлок Мурино,,,,,,,96.0
1934,18,9590000.0,108.0,2017-05-23T00:00:00,2,3.3,5.0,59.0,2,False,False,False,11.0,0.0,Санкт-Петербург,21908.0,287.0,3.0,359.0,3.0,290.0,69.0
1935,18,8000000.0,82.2,2018-11-07T00:00:00,3,2.7,5.0,34.0,5,,False,False,23.0,,Колпино,27241.0,33027.0,0.0,,1.0,994.0,
1936,19,5150000.0,71.7,2018-02-01T00:00:00,2,3.5,4.0,38.0,2,,False,False,12.2,,Выборг,,,,,,,202.0
1937,6,3500000.0,45.52,2017-10-02T00:00:00,2,2.58,5.0,29.9,4,,False,False,7.0,,Санкт-Петербург,22229.0,14421.0,0.0,,1.0,231.0,147.0
1938,15,10411000.0,71.97,2018-07-10T00:00:00,2,2.75,20.0,,9,,False,False,13.53,2.0,Санкт-Петербург,39204.0,10430.0,2.0,627.0,3.0,77.0,90.00000000000001
1939,3,3800000.0,42.0,2018-07-18T00:00:00,1,,9.0,17.0,5,,False,False,12.0,,Санкт-Петербург,27850.0,9766.0,0.0,,2.0,784.0,26.0
1940,10,3350000.0,44.0,2016-04-26T00:00:00,2,,5.0,30.0,2,,False,False,6.0,0.0,Санкт-Петербург,12709.0,10403.0,0.0,,1.0,115.0,137.0
1941,12,4646000.0,33.6,2016-06-10T00:00:00,1,,10.0,21.2,10,,False,False,,2.0,Санкт-Петербург,24252.0,5879.0,1.0,1264.0,2.0,428.0,213.0
1942,9,4650000.0,54.08,2017-09-26T00:00:00,3,2.65,9.0,37.8,9,,False,False,6.9,1.0,Санкт-Петербург,23350.0,12971.0,0.0,,0.0,,425.0
1943,20,16000000.0,184.4,2018-10-21T00:00:00,7,,6.0,125.7,5,,False,False,23.1,,Санкт-Петербург,23382.0,2923.0,1.0,525.0,1.0,791.0,109.0
1944,8,55800000.0,125.0,2015-12-17T00:00:00,2,3.2,9.0,50.0,2,False,False,False,20.0,0.0,Санкт-Петербург,21912.0,2389.0,1.0,545.0,1.0,478.0,481.0
1945,3,4120000.0,65.15,2017-09-20T00:00:00,3,,17.0,,12,,False,False,,,посёлок Мурино,,,,,,,197.0
1946,10,6400000.0,65.0,2018-02-14T00:00:00,2,2.57,10.0,34.6,4,False,False,False,10.8,,Санкт-Петербург,36395.0,10753.0,0.0,,0.0,,28.0
1947,11,1400000.0,24.0,2018-06-15T00:00:00,1,2.55,5.0,10.0,5,,False,False,6.0,,Коммунар,,,,,,,3.0000000000000004
1948,0,4900000.0,53.0,2016-03-21T00:00:00,2,2.65,12.0,31.0,8,,False,False,8.6,1.0,Санкт-Петербург,30386.0,11250.0,1.0,334.0,1.0,1123.0,817.0
1949,7,1180000.0,43.0,2018-04-06T00:00:00,1,,4.0,28.0,1,,False,False,6.0,,Волхов,,,,,,,27.0
1950,3,2899000.0,48.0,2017-09-10T00:00:00,1,,9.0,19.0,9,,False,False,10.0,2.0,Всеволожск,,,,,,,127.0
1951,8,12100000.0,85.0,2016-04-08T00:00:00,3,,13.0,,2,,False,False,,0.0,Санкт-Петербург,27373.0,6075.0,1.0,691.0,3.0,551.0,179.00000000000003
1952,19,3900000.0,42.0,2017-09-01T00:00:00,1,2.8,17.0,16.0,13,,False,False,12.0,,Санкт-Петербург,17131.0,15927.0,1.0,756.0,2.0,516.0,
1953,7,5100000.0,55.2,2018-11-20T00:00:00,2,2.65,12.0,32.7,11,,False,False,10.0,,Санкт-Петербург,13991.0,12787.0,0.0,,0.0,,28.0
1954,14,4850000.0,56.0,2018-03-02T00:00:00,2,2.7,25.0,27.0,9,,False,False,11.0,2.0,посёлок Парголово,53717.0,19894.0,0.0,,0.0,,53.0
1955,7,4100000.0,46.0,2018-10-12T00:00:00,2,2.54,5.0,27.0,1,,False,False,6.0,,Санкт-Петербург,14967.0,7848.0,1.0,570.0,0.0,,30.0
1956,9,4499000.0,60.0,2019-03-28T00:00:00,1,,16.0,24.0,14,,False,False,15.0,,Кудрово,,,,,,,
1957,20,3300000.0,43.3,2017-08-11T00:00:00,1,2.5,4.0,18.0,1,,False,False,14.0,1.0,Всеволожск,,,,,,,292.0
1958,7,2750000.0,31.4,2019-05-02T00:00:00,1,2.5,5.0,17.7,1,,False,False,5.0,,Санкт-Петербург,16479.0,15482.0,1.0,299.0,1.0,797.0,
1959,7,4240000.0,45.0,2015-10-30T00:00:00,2,,6.0,31.9,6,False,False,False,,,Санкт-Петербург,21899.0,3624.0,0.0,,3.0,380.0,900.0
1960,12,4380000.0,41.0,2017-09-27T00:00:00,1,,10.0,18.5,7,,False,False,10.8,2.0,Санкт-Петербург,13858.0,15902.0,1.0,680.0,0.0,,12.000000000000002
1961,9,4000000.0,35.0,2016-03-11T00:00:00,1,2.7,24.0,15.0,21,False,False,False,9.0,1.0,Санкт-Петербург,33331.0,14495.0,0.0,,0.0,,116.0
1962,8,3250000.0,60.0,2017-08-28T00:00:00,3,2.8,5.0,39.0,4,,False,False,8.2,2.0,Тосно,,,,,,,407.0
1963,3,3600000.0,54.0,2015-07-22T00:00:00,2,,9.0,33.0,8,False,False,False,9.0,2.0,Гатчина,,,,,,,412.0
1964,18,3100000.0,44.2,2018-01-18T00:00:00,2,2.6,9.0,27.0,7,,False,False,6.3,2.0,Красное Село,24675.0,28100.0,0.0,,0.0,,46.00000000000001
1965,9,3400000.0,38.51,2019-03-26T00:00:00,1,,16.0,19.2,3,,False,False,8.5,,деревня Новое Девяткино,,,,,,,17.0
1966,13,14240000.0,114.4,2015-08-14T00:00:00,3,3.0,5.0,64.1,5,False,False,False,22.1,0.0,Санкт-Петербург,24733.0,5827.0,2.0,240.0,0.0,,319.0
1967,12,5700000.0,49.0,2015-06-11T00:00:00,1,2.9,22.0,17.0,20,False,False,False,14.0,2.0,Санкт-Петербург,35742.0,15032.0,0.0,,0.0,,754.0000000000001
1968,10,5200000.0,50.0,2017-08-21T00:00:00,1,2.7,15.0,20.0,15,,False,False,15.0,,Санкт-Петербург,17632.0,15973.0,1.0,38.0,0.0,,118.0
1969,15,3100000.0,48.1,2016-06-09T00:00:00,2,2.55,9.0,29.7,9,,False,False,7.0,0.0,Сертолово,,,,,,,29.0
1970,9,4650000.0,41.1,2018-07-05T00:00:00,1,,25.0,17.0,6,,False,False,10.0,1.0,Санкт-Петербург,37948.0,14769.0,0.0,,0.0,,97.0
1971,15,4350000.0,44.8,2018-06-15T00:00:00,2,2.5,5.0,26.3,3,,False,False,5.5,,Санкт-Петербург,17517.0,15904.0,1.0,979.0,0.0,,319.0
1972,10,4800000.0,74.0,2018-08-12T00:00:00,3,,9.0,46.0,1,,False,False,10.0,,Выборг,,,,,,,24.000000000000004
1973,6,4990000.0,62.0,2016-02-18T00:00:00,3,,6.0,36.0,1,,False,False,13.3,0.0,Санкт-Петербург,30153.0,9001.0,2.0,460.0,0.0,,177.00000000000003
1974,9,3850000.0,46.0,2017-02-19T00:00:00,2,,9.0,28.0,7,False,False,False,,1.0,Санкт-Петербург,35879.0,10009.0,1.0,243.0,0.0,,118.0
1975,14,7000000.0,62.0,2018-09-12T00:00:00,2,,25.0,40.0,25,,False,False,9.0,,Санкт-Петербург,38786.0,15658.0,0.0,,0.0,,90.00000000000001
1976,19,6700000.0,98.0,2019-04-26T00:00:00,4,2.6,9.0,67.0,7,,False,False,11.2,,Красное Село,25413.0,28837.0,0.0,,0.0,,
1977,15,8150000.0,53.8,2017-02-10T00:00:00,2,3.98,4.0,29.5,2,False,False,False,10.0,0.0,Санкт-Петербург,26248.0,5096.0,2.0,293.0,1.0,1093.0,89.00000000000001
1978,11,5700000.0,50.0,2018-02-20T00:00:00,2,2.65,4.0,24.0,4,,False,False,7.5,,Санкт-Петербург,21980.0,1514.0,0.0,,2.0,536.0,77.0
1979,11,7500000.0,95.0,2018-03-10T00:00:00,3,2.78,5.0,52.0,3,,False,False,17.0,1.0,посёлок Шушары,10066.0,24920.0,0.0,,0.0,,44.00000000000001
1980,6,14200000.0,126.3,2017-09-28T00:00:00,5,3.03,3.0,89.5,3,,False,False,13.1,,Санкт-Петербург,24397.0,3191.0,2.0,391.0,1.0,523.0,132.0
1981,3,1130000.0,45.3,2018-03-26T00:00:00,2,2.55,5.0,32.0,4,,False,False,6.0,1.0,Подпорожье,,,,,,,42.0
1982,12,720000.0,30.5,2016-01-30T00:00:00,1,2.55,3.0,17.2,1,,False,False,5.7,0.0,поселок станции Вещево,,,,,,,191.00000000000003
1983,7,1950000.0,44.6,2019-03-19T00:00:00,1,2.5,5.0,,5,,False,False,14.0,,Кириши,,,,,,,
1984,1,6250000.0,61.0,2016-06-17T00:00:00,3,,9.0,44.0,5,,False,False,6.3,0.0,Санкт-Петербург,48175.0,16156.0,0.0,,0.0,,60.0
1985,0,950000.0,33.2,2018-02-06T00:00:00,1,,3.0,,3,,False,False,,,село Паша,,,,,,,45.00000000000001
1986,18,4650000.0,54.5,2018-02-06T00:00:00,3,2.5,5.0,38.2,1,,False,False,5.0,,Сестрорецк,58086.0,35014.0,1.0,332.0,2.0,511.0,136.0
1987,16,2700000.0,46.9,2017-12-27T00:00:00,2,2.6,5.0,27.8,4,,False,False,9.5,,Сертолово,,,,,,,233.0
1988,7,3650000.0,45.7,2017-10-12T00:00:00,2,2.55,5.0,30.0,3,False,False,False,6.5,,Санкт-Петербург,23269.0,14371.0,1.0,492.0,2.0,396.0,203.0
1989,18,16800000.0,78.3,2017-07-03T00:00:00,3,3.0,6.0,51.8,2,,False,False,7.1,,Санкт-Петербург,25685.0,2136.0,1.0,72.0,3.0,202.0,
1990,6,3000000.0,56.0,2015-07-22T00:00:00,3,,5.0,43.0,5,,False,False,6.0,0.0,Колпино,23649.0,29436.0,0.0,,1.0,668.0,345.0
1991,17,4570000.0,42.11,2017-08-13T00:00:00,1,,23.0,14.5,4,,False,False,14.3,2.0,Санкт-Петербург,43074.0,10820.0,0.0,,0.0,,19.0
1992,5,4000000.0,37.4,2018-02-11T00:00:00,1,2.53,16.0,36.4,10,,False,False,8.6,1.0,Санкт-Петербург,19979.0,21690.0,0.0,,1.0,1052.0,74.0
1993,8,6220000.0,72.7,2018-09-28T00:00:00,2,,18.0,35.76,9,,False,False,15.09,,Санкт-Петербург,32158.0,8297.0,0.0,,1.0,564.0,20.0
1994,9,9000000.0,89.0,2016-04-20T00:00:00,3,,5.0,53.0,5,,False,False,8.0,0.0,Санкт-Петербург,24508.0,2838.0,1.0,245.0,1.0,700.0,131.0
1995,10,5700000.0,60.8,2018-03-15T00:00:00,2,2.6,6.0,33.8,6,,False,False,10.8,2.0,Сестрорецк,56692.0,33622.0,0.0,,2.0,436.0,338.0
1996,1,6000000.0,86.0,2017-08-05T00:00:00,3,,19.0,50.0,19,,False,False,12.0,2.0,Санкт-Петербург,34279.0,15447.0,0.0,,0.0,,60.0
1997,6,5200000.0,41.6,2017-11-16T00:00:00,2,2.65,8.0,26.6,7,,False,False,6.0,,Санкт-Петербург,20053.0,4155.0,0.0,,1.0,634.0,141.0
1998,20,3450000.0,55.9,2017-02-21T00:00:00,2,2.55,5.0,28.7,1,,False,False,8.8,0.0,Санкт-Петербург,39816.0,18870.0,0.0,,2.0,478.0,142.0
1999,5,2750000.0,33.6,2017-06-21T00:00:00,1,2.7,10.0,17.6,5,False,False,False,8.6,2.0,Санкт-Петербург,14769.0,12273.0,0.0,,0.0,,14.0
2000,13,3900000.0,34.0,2019-03-22T00:00:00,1,2.5,9.0,18.0,2,,False,False,9.0,,Санкт-Петербург,16122.0,11598.0,0.0,,0.0,,18.0
2001,10,1555000.0,57.1,2017-01-09T00:00:00,3,2.5,5.0,42.8,4,False,False,False,5.0,1.0,деревня Калитино,,,,,,,366.00000000000006
2002,9,3500000.0,45.3,2017-11-29T00:00:00,2,2.6,5.0,29.0,1,,False,False,6.0,,Санкт-Петербург,17439.0,17063.0,1.0,630.0,1.0,1037.0,39.0
2003,23,21000000.0,215.0,2017-11-11T00:00:00,4,,5.0,55.0,2,,False,False,17.0,,Красное Село,24842.0,28266.0,1.0,311.0,1.0,1009.0,14.0
2004,12,5400000.0,61.7,2017-04-21T00:00:00,3,,9.0,42.0,4,,False,False,7.0,2.0,Санкт-Петербург,14263.0,12804.0,0.0,,1.0,83.0,84.0
2005,10,4690000.0,60.0,2017-09-10T00:00:00,3,,9.0,46.0,8,,False,False,7.0,,Санкт-Петербург,25944.0,14657.0,1.0,409.0,1.0,911.0,192.00000000000003
2006,0,10140000.0,72.0,2017-06-25T00:00:00,2,,3.0,49.0,3,,False,False,10.0,0.0,Санкт-Петербург,24492.0,3286.0,2.0,155.0,1.0,657.0,71.0
2007,8,4500000.0,40.9,2017-12-14T00:00:00,1,2.6,24.0,,6,,False,False,,,Санкт-Петербург,15533.0,14329.0,1.0,1477.0,1.0,392.0,60.0
2008,6,3995000.0,66.2,2017-09-27T00:00:00,3,,7.0,38.5,2,,False,False,7.8,,Гатчина,,,,,,,64.0
2009,13,3950000.0,72.0,2017-07-03T00:00:00,3,,9.0,43.0,4,,False,False,8.0,0.0,Тосно,,,,,,,18.0
2010,1,5000000.0,75.0,2017-12-05T00:00:00,3,3.0,5.0,47.9,1,,False,False,10.6,,Санкт-Петербург,18492.0,15646.0,2.0,114.0,1.0,113.0,206.0
